datetime,location_name,visitor_outflow,pop_outflow,visitor_inflow,pop_inflow,negative,positive,totalTestResults,allbed_mean,ICUbed_mean,InvVen_mean,admis_mean,newICU_mean,mobility_composite,total_tests,total_pop,daily_death
2020/8/24,New Hampshire,135959,2532683,140504,2687478,191095,7134,304499,10.25732988,2.73209824,1.241482917,0.556074228,0.430757095,-13.43551523,17.76347338,1352739.213,0
2020/8/25,New Hampshire,136588,2554295,140331,2693834,192721,7150,307293,9.813840359,2.62918925,1.190900613,0.5428637,0.420523697,-13.32819756,17.86678881,1352739.213,0
2020/8/26,New Hampshire,138418,2641127,141789,2775643,194676,7159,310869,8.897890564,2.382120957,1.080916744,0.52745805,0.408589871,-13.29866488,17.79867938,1352739.213,1
2020/8/27,New Hampshire,134741,2572412,139064,2720353,196823,7194,315112,8.065157249,2.173967442,0.993842711,0.510109296,0.39515084,-13.33745227,17.61242064,1352739.213,1
2020/8/28,New Hampshire,139948,2731251,146478,2941815,198941,7216,319071,7.399641731,1.995054079,0.929738225,0.491175159,0.380483709,-13.43281064,17.35744433,1352739.213,1
2020/8/29,New Hampshire,126546,2474348,137234,2781255,200094,7246,321864,7.401042368,1.987462634,0.935992243,0.47109408,0.36492811,-13.57483032,17.06943628,1352739.213,0
2020/8/30,New Hampshire,125449,2445297,134958,2718656,202041,7254,325575,7.400524068,1.976927824,0.938703783,0.450325314,0.348839803,-13.75529879,16.76923334,1352739.213,0
2020/8/31,New Hampshire,146849,2478835,149524,2582945,203641,7275,328095,7.510436151,1.999344202,0.966867376,0.429326087,0.332572971,-13.96687972,16.46691123,1352739.213,0
2020/9/1,New Hampshire,146881,2520983,148241,2601155,203984,7297,329116,7.633791346,2.015227115,0.980752839,0.408526136,0.316460506,-14.20184098,16.16698286,1352739.213,0
2020/9/2,New Hampshire,140768,2508192,142080,2587675,203984,7297,329116,7.906885746,2.084711812,1.014506654,0.388340265,0.300823731,-14.44957089,15.87239489,1352739.213,0
2020/9/3,New Hampshire,155139,2601276,157372,2703822,208528,7347,337403,8.497259458,2.23373068,1.085020744,0.36914625,0.285955288,-14.69445979,15.58667522,1352739.213,0
2020/9/4,New Hampshire,158935,2701317,167169,2936515,209895,7368,341985,8.676206701,2.278368312,1.098070787,0.351274641,0.272111233,-14.91421233,15.31441922,1352739.213,0
2020/9/5,New Hampshire,147249,2517959,163290,2923918,211321,7424,346063,8.500336678,2.232276281,1.068524132,0.335011448,0.25951312,-15.08126073,15.0605489,1352739.213,0
2020/9/6,New Hampshire,138849,2396543,154405,2787526,213215,7447,350528,8.326163292,2.190375462,1.041949545,0.320609351,0.248356687,-15.16993847,14.82904035,1352739.213,1
2020/9/7,New Hampshire,137507,2354861,149091,2648358,214823,7476,354070,7.897974061,2.07844536,0.981859693,0.308287873,0.238811982,-15.16313601,14.62209074,1352739.213,0
2020/9/8,New Hampshire,148048,2532013,149641,2614361,215469,7494,356180,7.603902292,2.005676864,0.944347887,0.298232388,0.231022605,-15.05589858,14.44057083,1352739.213,0
2020/9/9,New Hampshire,151554,2483936,152236,2543500,215469,7494,356180,7.160100031,1.90279252,0.894196339,0.290616922,0.225123364,-14.85722905,14.28583519,1352739.213,0
2020/9/10,New Hampshire,151655,2448557,152567,2514579,218086,7573,361968,6.788484121,1.80381423,0.839313879,0.28560295,0.221239343,-14.58878589,14.16186945,1352739.213,1
2020/9/11,New Hampshire,160683,2630020,164841,2767798,219671,7620,365645,6.772094352,1.806317174,0.836120123,0.283349091,0.219493415,-14.28052332,14.07619241,1352739.213,0
2020/9/12,New Hampshire,154687,2606505,164324,2863448,221372,7652,369691,7.002575681,1.868581369,0.86313373,0.28402954,0.220020518,-13.96521478,14.03863674,1352739.213,1
2020/9/13,New Hampshire,136133,2344938,142563,2522282,222846,7696,372948,7.120413613,1.902603868,0.877806998,0.287873069,0.222997867,-13.67120108,14.0589606,1352739.213,1
2020/9/14,New Hampshire,145327,2459868,145323,2507431,224102,7714,377392,7.104282658,1.906766065,0.86953727,0.295181342,0.228659144,-13.41568659,14.14598114,1352739.213,0
2020/9/15,New Hampshire,137606,2451988,136865,2483457,224710,7748,380393,7.089607366,1.90363741,0.880226493,0.306336292,0.23730021,-13.20406075,14.3109666,1352739.213,2
2020/9/16,New Hampshire,146463,2508394,145709,2541065,225951,7780,383551,7.373899081,1.969439313,0.909706201,0.321827488,0.249300303,-13.03371314,14.57549433,1352739.213,0
2020/9/17,New Hampshire,149578,2529758,148475,2559251,227696,7814,383551,7.748560455,2.062490731,0.957047885,0.342275868,0.265140427,-12.89740346,14.98005881,1352739.213,0
2020/9/18,New Hampshire,154791,2649486,156251,2739096,229657,7861,393166,8.257969707,2.192385642,1.016682356,0.368417894,0.285391075,-12.78609317,15.58718371,1352739.213,0
2020/9/19,New Hampshire,145806,2568789,153988,2808762,230812,7920,393166,8.495594597,2.26274395,1.051338131,0.401123504,0.310726134,-12.6907074,16.47440585,1352739.213,0
2020/9/20,New Hampshire,129961,2318125,135883,2495598,232454,7947,401689,9.465142408,2.506861526,1.169742076,0.441380091,0.341910479,-12.60223543,17.71643477,1352739.213,0
2020/9/21,New Hampshire,124722,2478921,124154,2521106,234290,7952,407333,10.66364416,2.810797463,1.3101749,0.490265682,0.379779191,-12.50896911,19.35889824,1352739.213,0
2020/9/22,New Hampshire,130441,2523340,129522,2552110,235537,7990,410466,12.02298061,3.165233649,1.468944449,0.548890747,0.425192486,-12.39785567,21.38677441,1352739.213,0
2020/9/23,New Hampshire,139416,2606445,138986,2654546,236482,8007,413391,13.53473195,3.58095844,1.653895391,0.618290081,0.478951956,-12.26022956,23.69339956,1352739.213,0
2020/9/24,New Hampshire,141295,2623581,140978,2674439,239107,8044,417689,14.99150573,3.949675669,1.828450302,0.699328545,0.541727555,-12.09519258,26.06198208,1352739.213,0
2020/9/25,New Hampshire,151825,2783789,154706,2924687,239107,8044,417689,15.87417512,4.163716412,1.958996235,0.792564105,0.613951509,-11.91083807,28.17886914,1352739.213,0
2020/9/26,New Hampshire,145119,2731497,156462,3068192,257257,8121,422591,16.32291117,4.257722682,1.98455821,0.898062705,0.695674897,-11.72439865,29.69485609,1352739.213,1
2020/9/27,New Hampshire,133382,2420252,142600,2682577,259314,8172,432396,15.94298864,4.145354393,1.929560396,1.0151887,0.786405327,-11.55747221,30.32957504,1352739.213,0
2020/9/28,New Hampshire,138817,2508688,139621,2579406,261159,8208,432396,15.86326917,4.121732029,1.927792196,1.142371462,0.884926125,-11.42650886,29.9772443,1352739.213,0
2020/9/29,New Hampshire,143950,2533878,142704,2556676,261971,8233,438972,16.44420364,4.276406518,1.995477187,1.276981939,0.989200726,-11.34060541,28.75412381,1352739.213,0
2020/9/30,New Hampshire,141041,2535962,139592,2554000,265447,8266,445475,16.37350662,4.25322893,1.982710279,1.415317989,1.096361303,-11.30675733,26.95624657,1352739.213,0
2020/10/1,New Hampshire,141091,2682154,140249,2717891,267517,8317,450814,16.76267835,4.365742473,2.025708334,1.55262254,1.202722839,-11.33349382,24.95496557,1352739.213,2
2020/10/2,New Hampshire,153269,2625192,156272,2740706,269335,8534,455869,17.59712105,4.607239586,2.124704695,1.683295008,1.303946902,-11.43135872,23.08987811,1352739.213,1
2020/10/3,New Hampshire,153382,2619895,165106,2917796,270967,8597,461049,18.7617064,4.918640626,2.254188858,1.801478832,1.395496767,-11.61032585,21.60373827,1352739.213,0
2020/10/4,New Hampshire,138029,2374822,147590,2620335,270967,8645,465878,19.48465903,5.121611648,2.34780617,1.901881169,1.47327239,-11.876472,20.62579755,1352739.213,1
2020/10/5,New Hampshire,146788,2433491,146754,2472366,272979,8680,465878,19.31706389,5.089766704,2.26653618,1.980519627,1.53418885,-12.22387343,20.18565668,1352739.213,1
2020/10/6,New Hampshire,147846,2452843,147093,2478875,274740,8731,469392,18.36688551,4.849600179,2.105570686,2.035247796,1.576583455,-12.63386624,20.23602956,1352739.213,2
2020/10/7,New Hampshire,148947,2464393,148442,2497268,276328,8800,476514,18.92686693,4.998277034,2.161254391,2.065953457,1.600369274,-13.08306491,20.67398862,1352739.213,2
2020/10/8,New Hampshire,154243,2557441,154689,2611350,278750,8878,482118,18.66861327,4.919406277,2.12073363,2.074223628,1.606775676,-13.54930557,21.36099565,1352739.213,1
2020/10/9,New Hampshire,157159,2639481,162944,2810798,278750,8878,482118,18.6458102,4.903267965,2.101386286,2.062896485,1.598001223,-14.01605753,22.14624393,1352739.213,0
2020/10/10,New Hampshire,153037,2593082,169615,2996603,283359,9092,493109,18.18911023,4.779311216,2.041996409,2.03556644,1.576830289,-14.47226768,22.89297439,1352739.213,6
2020/10/11,New Hampshire,143059,2370487,159848,2757350,283359,9092,493109,18.29667009,4.8088446,2.039129757,1.996164268,1.546307808,-14.91112129,23.50196075,1352739.213,0
2020/10/12,New Hampshire,143185,2386674,151764,2601218,284433,9143,497910,18.92793683,4.981351198,2.101638845,1.948662296,1.509510902,-15.32352058,23.92457445,1352739.213,1
2020/10/13,New Hampshire,137822,2325420,136883,2341855,288571,9279,508079,19.25250759,5.082936612,2.145996784,1.896848594,1.469373958,-15.69569573,24.16195323,1352739.213,0
2020/10/14,New Hampshire,146169,2507372,145675,2540731,292270,9349,513452,18.79320486,4.962156545,2.097278821,1.844185383,1.428578951,-16.01506777,24.252025,1352739.213,2
2020/10/15,New Hampshire,147231,2543798,146527,2572324,294150,9426,518144,18.19529235,4.818425793,2.035790815,1.7936066,1.389398625,-16.27584413,24.25070821,1352739.213,5
2020/10/16,New Hampshire,149089,2575563,150239,2649567,296301,9514,523340,17.34900755,4.602465854,1.954182138,1.747354333,1.35356979,-16.48058883,24.21432736,1352739.213,2
2020/10/17,New Hampshire,147088,2555095,155190,2780832,301990,9625,523341,17.16373131,4.563444479,1.949744006,1.706968213,1.322285103,-16.64161517,24.18791353,1352739.213,1
2020/10/18,New Hampshire,135761,2322229,141890,2494325,303670,9694,538613,16.39897718,4.368760768,1.858197643,1.673314271,1.296215429,-16.77869449,24.19989494,1352739.213,1
2020/10/19,New Hampshire,140281,2385479,139097,2405421,305060,9746,543562,16.37014651,4.359744653,1.858018802,1.646619536,1.275536631,-16.91030286,24.26120546,1352739.213,1
2020/10/20,New Hampshire,140947,2447202,139165,2452308,306263,9828,543562,16.19554747,4.312868493,1.816512404,1.626653913,1.26007047,-17.05015837,24.36642453,1352739.213,0
2020/10/21,New Hampshire,142491,2439043,140615,2447091,308375,9917,552925,16.30147542,4.339900528,1.829732346,1.612918255,1.249430285,-17.21123352,24.4958136,1352739.213,1
2020/10/22,New Hampshire,148451,2530204,146939,2547122,313179,9994,561032,17.00575626,4.543338054,1.906738025,1.604759534,1.243110218,-17.40693691,24.61832391,1352739.213,1
2020/10/23,New Hampshire,154942,2672504,155788,2750370,316039,10112,567595,18.11488248,4.833593328,2.058018597,1.601421969,1.240524808,-17.6491387,24.69649823,1352739.213,1
2020/10/24,New Hampshire,146484,2607033,154971,2853919,318819,10238,574187,19.90451029,5.315654932,2.272070653,1.602141884,1.241082482,-17.94512684,24.69383312,1352739.213,2
2020/10/25,New Hampshire,132268,2318431,139015,2507194,321233,10328,579186,22.08740629,5.929775074,2.530950178,1.606148526,1.244186185,-18.2952132,24.58378514,1352739.213,0
2020/10/26,New Hampshire,134835,2361561,133530,2379228,322718,10397,585210,23.76772291,6.392766723,2.704897407,1.612677128,1.249243499,-18.68853987,24.35758889,1352739.213,2
2020/10/27,New Hampshire,137644,2463244,135865,2473413,323878,10531,590364,26.25830841,7.054388933,2.966533917,1.620172888,1.255050011,-19.10268753,24.02753854,1352739.213,0
2020/10/28,New Hampshire,134214,2472837,132502,2484761,325422,10641,595707,29.43286956,7.919837636,3.322147194,1.626888715,1.260252357,-19.51010679,23.62402845,1352739.213,3
2020/10/29,New Hampshire,141646,2471332,139668,2475132,327740,10768,602730,31.64910528,8.545361687,3.570841066,1.632071812,1.264267388,-19.88336163,23.18764728,1352739.213,4
2020/10/30,New Hampshire,142903,2516610,142593,2556908,327812,10884,609924,33.99469517,9.182941536,3.845648073,1.635512099,1.266932371,-20.19993558,22.75927893,1352739.213,0
2020/10/31,New Hampshire,137614,2535444,143199,2703097,334001,11084,616594,35.4039839,9.595040184,4.037504452,1.637308805,1.26832417,-20.44667393,22.37110542,1352739.213,1
2020/11/1,New Hampshire,125426,2182656,129475,2301169,335921,11214,616594,37.34438902,10.06926092,4.262681788,1.637828284,1.268726579,-20.62144863,22.04044136,1352739.213,0
2020/11/2,New Hampshire,138032,2356006,136376,2365478,336878,11320,626532,39.34624429,10.59410725,4.497128661,1.637828289,1.268726583,-20.73017936,21.76793009,1352739.213,0
2020/4/2,New Jersey,765458,13204971,768233,13277643,33520,25590,59110,2666.77372,362.0781535,362.0781535,675.6658002,302.1338684,-60.91159639,61.27622598,9039888.83,205
2020/4/3,New Jersey,768122,13375437,771376,13460289,37608,29895,67503,3140.90192,421.3415329,421.3415329,715.3264073,322.8195563,-61.03903056,62.97262824,9039888.83,136
2020/4/4,New Jersey,745376,13227272,750071,13340044,41232,34124,75356,3748.965751,496.2150834,496.2150834,747.4016135,340.1399238,-61.16556232,64.22460643,9039888.83,242
2020/4/5,New Jersey,685043,12270308,689797,12378630,44661,37505,82166,4475.830025,583.9652318,583.9652318,772.3505954,354.1327336,-61.29954816,64.99124811,9039888.83,126
2020/4/6,New Jersey,733711,13283290,738079,13394124,47942,41090,89032,5380.125147,691.5527262,691.5527262,791.0176397,365.042076,-61.44300402,65.26529688,9039888.83,150
2020/4/7,New Jersey,725406,13287705,729251,13388024,50558,44416,94974,6123.582993,775.3966547,775.3966547,804.4986707,373.2664547,-61.59176011,65.10405279,9039888.83,297
2020/4/8,New Jersey,727828,13193636,731717,13291261,52979,47437,100416,6701.25762,790.052218,790.052218,814.004985,379.3007728,-61.73696546,64.6310956,9039888.83,338
2020/4/9,New Jersey,711562,12876181,715200,12969417,56165,51027,107192,7332.546374,807.7237988,807.7237988,820.6268958,383.6339184,-61.86654512,64.01160731,9039888.83,267
2020/4/10,New Jersey,718093,13357139,722410,13466891,58935,54588,113523,7529.628119,822.8220892,822.8220892,825.1808746,386.6787019,-61.96730189,63.41668092,9039888.83,285
2020/4/11,New Jersey,716786,13408497,722433,13546707,62042,58151,120193,7685.549029,826.4591781,826.4591781,828.2129504,388.7593886,-62.02805267,62.99160699,9039888.83,323
2020/4/12,New Jersey,615276,11716249,620248,11837119,64885,61850,126735,7855.729353,855.4822323,855.4822323,830.0702477,390.1143845,-62.04138985,62.83559539,9039888.83,240
2020/4/13,New Jersey,633678,12011510,638044,12119630,64885,64584,129469,7970.65551,875.6674222,875.6674222,830.8906728,390.8770182,-62.00280991,62.99576156,9039888.83,164
2020/4/14,New Jersey,687710,13589516,691524,13705721,70950,68824,139774,8025.999794,885.0279406,885.0279406,830.7023561,391.1127148,-61.91380161,63.47618623,9039888.83,411
2020/4/15,New Jersey,683005,13664182,686719,13778769,72991,71030,144021,8032.345851,885.5910543,885.5910543,829.4876762,390.8499164,-61.78294911,64.26023018,9039888.83,409
2020/4/16,New Jersey,677322,13624131,681054,13744464,76513,75317,151830,8007.800867,890.9338138,890.9338138,827.200385,390.0853858,-61.62209411,65.33797341,9039888.83,421
2020/4/17,New Jersey,701684,14076059,706055,14210368,78982,78467,157449,7878.525524,890.8874763,890.8874763,823.7797478,388.7994615,-61.44353298,66.72554669,9039888.83,364
2020/4/18,New Jersey,646967,13168215,652780,13329304,81116,81420,162536,7788.658434,902.4403768,902.4403768,819.1568243,386.9648339,-61.25827645,68.46526464,9039888.83,286
2020/4/19,New Jersey,642674,12958945,648583,13122692,85387,85301,170688,7632.660418,907.2124397,907.2124397,813.2532042,384.5478022,-61.07358604,70.60668437,9039888.83,171
2020/4/20,New Jersey,680089,13455236,684354,13566181,89251,88806,178057,7491.245469,925.4118854,925.4118854,805.9748395,381.5074138,-60.89032569,73.18166652,9039888.83,208
2020/4/21,New Jersey,702834,13235788,706169,13326920,92439,92387,184826,7322.501445,930.1944678,930.1944678,797.223073,377.8001829,-60.70290331,76.19139128,9039888.83,414
2020/4/22,New Jersey,725853,13892603,730113,14002683,95794,95865,191659,7177.778005,925.817399,925.817399,786.9193755,373.3891243,-60.50269691,79.61611331,9039888.83,343
2020/4/23,New Jersey,721737,13813079,725510,13915222,100159,99989,200148,7043.7506,927.2972389,927.2972389,775.0163164,368.2471963,-60.2798207,83.44277137,9039888.83,332
2020/4/24,New Jersey,691803,13560961,695521,13667012,103766,102196,205962,6957.002949,918.9967515,918.9967515,761.5013695,362.3598206,-60.02428474,87.69141532,9039888.83,279
2020/4/25,New Jersey,739120,14458696,745623,14631440,108163,105523,213686,6800.716235,907.8365343,907.8365343,746.3915802,355.7254,-59.72991212,92.41900634,9039888.83,280
2020/4/26,New Jersey,605539,11946656,610232,12070352,114106,109038,223144,6669.728292,888.1103778,888.1103778,729.7266412,348.3538577,-59.39551595,97.6913085,9039888.83,102
2020/4/27,New Jersey,685679,13342405,689864,13460795,116587,111188,227775,6514.791385,865.2011391,865.2011391,711.5627995,340.264765,-59.02244381,103.5310902,9039888.83,139
2020/4/28,New Jersey,742220,14378600,746255,14500330,120503,113856,234359,6389.623047,694.5047924,694.5047924,691.9718194,331.4864196,-58.61675202,109.8606791,9039888.83,428
2020/4/29,New Jersey,702440,13866546,706680,13981638,125054,116264,241318,6243.807157,676.6769197,676.6769197,671.0422091,322.055602,-58.19013485,116.457459,9039888.83,349
2020/4/30,New Jersey,691119,13551964,694533,13655057,129266,118652,247918,6058.443446,654.5700161,654.5700161,648.8799282,312.0172244,-57.75794308,122.938624,9039888.83,480
2020/5/1,New Jersey,800143,14734727,799071,14744053,135355,121190,256545,5895.319533,634.8879458,634.8879458,625.6101645,301.4248839,-57.33724018,128.7936215,9039888.83,336
2020/5/2,New Jersey,833572,15498709,836011,15591664,138595,123717,262312,5734.046691,615.4310535,615.4310535,601.3896651,290.3455536,-56.94404268,133.4779313,9039888.83,225
2020/5/3,New Jersey,716829,13981260,719495,14083114,148322,126744,275066,5584.198393,443.0399876,443.0399876,576.4166605,278.8633292,-56.58852286,136.5576063,9039888.83,155
2020/5/4,New Jersey,778507,14550101,776911,14548891,148951,128269,277220,5422.828801,428.6634516,428.6634516,550.9309807,267.0796514,-56.27015705,137.8510262,9039888.83,62
2020/5/5,New Jersey,792419,14625963,789983,14618241,157030,130593,287623,5225.186265,411.4816285,411.4816285,525.21043,255.1132054,-55.97835361,137.4948655,9039888.83,341
